conf_id,receiver_id,sender_id,send_time,recv_time,type
387733739,2040550700,1351147258,1737332291621492384,1737332265020093152,audio
387733739,2040550700,1351147258,1737332292645492384,1737332265046700834,audio
387733739,2040550700,1351147258,1737332293669492384,1737332265066908815,audio
387733739,2040550700,1351147258,1737332294693492384,1737332265090348155,audio
387733739,2040550700,1351147258,1737332295717492384,1737332265113860064,audio
387733739,2040550700,1351147258,1737332296741492384,1737332265137503833,audio
387733739,2040550700,1351147258,1737332297765492384,1737332265161283166,audio
387733739,2040550700,1351147258,1737332298789492384,1737332265184322498,audio
387733739,2040550700,1351147258,1737332299813492384,1737332265208368425,audio
387733739,2040550700,1351147258,1737332300837492384,1737332265233895232,audio
387733739,2040550700,1351147258,1737332301861492384,1737332265235864978,audio
387733739,2040550700,1351147258,1737332302885492384,1737332265256062824,audio
387733739,2040550700,1351147258,1737332303909492384,1737332265278246096,audio
387733739,2040550700,1351147258,1737332304933492384,1737332265301811652,audio
387733739,2040550700,1351147258,1737332305957492384,1737332265325630094,audio
387733739,2040550700,1351147258,1737332306981492384,1737332265348919350,audio
387733739,2040550700,1351147258,1737332308005492384,1737332265387254303,audio
387733739,2040550700,1351147258,1737332309029492384,1737332265411918299,audio
387733739,2040550700,1351147258,1737332310053492384,1737332265434144845,audio
387733739,2040550700,1351147258,1737332311077492384,1737332265457799639,audio
387733739,2040550700,1351147258,1737332312101492384,1737332265481213940,audio
387733739,2040550700,1351147258,1737332313125492384,1737332265504539659,audio
387733739,2040550700,1351147258,1737332251624992384,1737332265510588985,video
387733739,2040550700,1351147258,1737332314149492384,1737332265525830166,audio
387733739,2040550700,1351147258,1737332315173492384,1737332265528059204,audio
387733739,2040550700,1351147258,1737332251625492384,1737332265544384910,video
387733739,2040550700,1351147258,1737332251641992384,1737332265547084778,video
387733739,2040550700,1351147258,1737332316197492384,1737332265551163150,audio
387733739,2040550700,1351147258,1737332317221492384,1737332265577171018,audio
387733739,2040550700,1351147258,1737332251641992384,1737332265578175829,video
387733739,2040550700,1351147258,1737332251658992384,1737332265580589245,video
387733739,2040550700,1351147258,1737332318245492384,1737332265597332235,audio
387733739,2040550700,1351147258,1737332251658992384,1737332265611825890,video
387733739,2040550700,1351147258,1737332251675992384,1737332265614134510,video
387733739,2040550700,1351147258,1737332319269492384,1737332265620732641,audio
387733739,2040550700,1351147258,1737332320293492384,1737332265644288410,audio
387733739,2040550700,1351147258,1737332321317492384,1737332265667800381,audio
387733739,2040550700,1351147258,1737332322341492384,1737332265691739390,audio
387733739,2040550700,1351147258,1737332323365492384,1737332265716156718,audio
387733739,2040550700,1351147258,1737332324389492384,1737332265739299055,audio
387733739,2040550700,1351147258,1737332325413492384,1737332265769480846,audio
387733739,2040550700,1351147258,1737332326437492384,1737332265784622330,audio
387733739,2040550700,1351147258,1737332327461492384,1737332265791914511,audio
387733739,2040550700,1351147258,1737332328485492384,1737332265809063812,audio
387733739,2040550700,1351147258,1737332329509492384,1737332265833159717,audio
387733739,2040550700,1351147258,1737332330533492384,1737332265855828106,audio
387733739,2040550700,1351147258,1737332251675992384,1737332265882087910,video
387733739,2040550700,1351147258,1737332331557492384,1737332265901909529,audio
387733739,2040550700,1351147258,1737332251692992384,1737332265914230716,video
387733739,2040550700,1351147258,1737332251693492384,1737332265916534191,video
387733739,2040550700,1351147258,1737332332581492384,1737332265924868523,audio
387733739,2040550700,1351147258,1737332251709992384,1737332265948681761,video
387733739,2040550700,1351147258,1737332333605492384,1737332265948718041,audio
387733739,2040550700,1351147258,1737332251710492384,1737332265951704211,video
387733739,2040550700,1351147258,1737332334629492384,1737332265972814917,audio
387733739,2040550700,1351147258,1737332251726992384,1737332265982482067,video
387733739,2040550700,1351147258,1737332251727492384,1737332265985162324,video
387733739,2040550700,1351147258,1737332335653492384,1737332265994939494,audio
387733739,2040550700,1351147258,1737332251875492384,1737332266016241861,video
387733739,2040550700,1351147258,1737332336677492384,1737332266018166436,audio
387733739,2040550700,1351147258,1737332251876492384,1737332266019177365,video
387733739,2040550700,1351147258,1737332337701492384,1737332266041564075,audio
387733739,2040550700,1351147258,1737332251892992384,1737332266050152192,video
387733739,2040550700,1351147258,1737332251893492384,1737332266052857286,video
387733739,2040550700,1351147258,1737332338725492384,1737332266062947459,audio
387733739,2040550700,1351147258,1737332339749492384,1737332266064965832,audio
387733739,2040550700,1351147258,1737332251909992384,1737332266083996694,video
387733739,2040550700,1351147258,1737332251910492384,1737332266086524487,video
387733739,2040550700,1351147258,1737332340773492384,1737332266088270964,audio
387733739,2040550700,1351147258,1737332341797492384,1737332266111872052,audio
387733739,2040550700,1351147258,1737332251926992384,1737332266117838170,video
387733739,2040550700,1351147258,1737332251927492384,1737332266120600701,video
387733739,2040550700,1351147258,1737332342821492384,1737332266140428172,audio
387733739,2040550700,1351147258,1737332343845492384,1737332266159703473,audio
387733739,2040550700,1351147258,1737332344869492384,1737332266183016469,audio
387733739,2040550700,1351147258,1737332345893492384,1737332266206277367,audio
387733739,2040550700,1351147258,1737332346917492384,1737332266229876006,audio
387733739,2040550700,1351147258,1737332347941492384,1737332266252929063,audio
387733739,2040550700,1351147258,1737332348965492384,1737332266275992620,audio
387733739,2040550700,1351147258,1737332349989492384,1737332266299850473,audio
387733739,2040550700,1351147258,1737332351013492384,1737332266322643881,audio
387733739,2040550700,1351147258,1737332352037492384,1737332266326172766,audio
387733739,2040550700,1351147258,1737332353061492384,1737332266347007758,audio
387733739,2040550700,1351147258,1737332354085492384,1737332266369988454,audio
387733739,2040550700,1351147258,1737332251943992384,1737332266395537244,video
387733739,2040550700,1351147258,1737332355109492384,1737332266411341694,audio
387733739,2040550700,1351147258,1737332251944992384,1737332266428912830,video
387733739,2040550700,1351147258,1737332251960992384,1737332266430772609,video
387733739,2040550700,1351147258,1737332356133492384,1737332266434627605,audio
387733739,2040550700,1351147258,1737332357157492384,1737332266458149540,audio
387733739,2040550700,1351147258,1737332251961492384,1737332266463300449,video
387733739,2040550700,1351147258,1737332251977992384,1737332266465851779,video
387733739,2040550700,1351147258,1737332358181492384,1737332266482216455,audio
387733739,2040550700,1351147258,1737332251978492384,1737332266497133104,video
387733739,2040550700,1351147258,1737332251994992384,1737332266500281210,video
387733739,2040550700,1351147258,1737332359205492384,1737332266512443794,audio
387733739,2040550700,1351147258,1737332360229492384,1737332266528892043,audio
387733739,2040550700,1351147258,1737332252131492384,1737332266531843506,video
387733739,2040550700,1351147258,1737332252131992384,1737332266534610510,video
387733739,2040550700,1351147258,1737332361253492384,1737332266551998537,audio
387733739,2040550700,1351147258,1737332252148492384,1737332266566067853,video
387733739,2040550700,1351147258,1737332252149492384,1737332266569054971,video
387733739,2040550700,1351147258,1737332362277492384,1737332266575457679,audio
387733739,2040550700,1351147258,1737332363301492384,1737332266598654155,audio
387733739,2040550700,1351147258,1737332252165492384,1737332266600916206,video
387733739,2040550700,1351147258,1737332252166492384,1737332266603562123,video
387733739,2040550700,1351147258,1737332364325492384,1737332266619990353,audio
387733739,2040550700,1351147258,1737332365349492384,1737332266622289442,audio
387733739,2040550700,1351147258,1737332252182992384,1737332266634264295,video
387733739,2040550700,1351147258,1737332366373492384,1737332266645558162,audio
387733739,2040550700,1351147258,1737332367397492384,1737332266670634325,audio
387733739,2040550700,1351147258,1737332368421492384,1737332266692557278,audio
387733739,2040550700,1351147258,1737332369445492384,1737332266716077456,audio
387733739,2040550700,1351147258,1737332370469492384,1737332266739424608,audio
387733739,2040550700,1351147258,1737332371493492384,1737332266762961415,audio
387733739,2040550700,1351147258,1737332372517492384,1737332266786125069,audio
387733739,2040550700,1351147258,1737332373541492384,1737332266809690422,audio
387733739,2040550700,1351147258,1737332374565492384,1737332266833053596,audio
387733739,2040550700,1351147258,1737332375589492384,1737332266856547701,audio
387733739,2040550700,1351147258,1737332376613492384,1737332266877873015,audio
387733739,2040550700,1351147258,1737332377637492384,1737332266880438040,audio
387733739,2040550700,1351147258,1737332252183492384,1737332266904938800,video
387733739,2040550700,1351147258,1737332378661492384,1737332266928534152,audio
387733739,2040550700,1351147258,1737332252199492384,1737332266938051693,video
387733739,2040550700,1351147258,1737332252200492384,1737332266940105559,video
387733739,2040550700,1351147258,1737332379685492384,1737332266951585945,audio
387733739,2040550700,1351147258,1737332252216492384,1737332266971745116,video
387733739,2040550700,1351147258,1737332252217492384,1737332266974013100,video
387733739,2040550700,1351147258,1737332380709492384,1737332266975022656,audio
387733739,2040550700,1351147258,1737332381733492384,1737332266998475742,audio
387733739,2040550700,1351147258,1737332252233492384,1737332267005575019,video
387733739,2040550700,1351147258,1737332252233992384,1737332267007994721,video
387733739,2040550700,1351147258,1737332382757492384,1737332267021688293,audio
387733739,2040550700,1351147258,1737332252250492384,1737332267039422460,video
387733739,2040550700,1351147258,1737332252384992384,1737332267041861305,video
387733739,2040550700,1351147258,1737332383781492384,1737332267045369297,audio
387733739,2040550700,1351147258,1737332384805492384,1737332267068717095,audio
387733739,2040550700,1351147258,1737332252385492384,1737332267073391715,video
387733739,2040550700,1351147258,1737332252401992384,1737332267075963206,video
387733739,2040550700,1351147258,1737332385829492384,1737332267091978371,audio
387733739,2040550700,1351147258,1737332252402492384,1737332267107539320,video
387733739,2040550700,1351147258,1737332252418992384,1737332267110167213,video
387733739,2040550700,1351147258,1737332386853492384,1737332267115352624,audio
387733739,2040550700,1351147258,1737332387877492384,1737332267138797453,audio
387733739,2040550700,1351147258,1737332252419492384,1737332267141759192,video
387733739,2040550700,1351147258,1737332388901492384,1737332267160472176,audio
387733739,2040550700,1351147258,1737332389925492384,1737332267162065358,audio
387733739,2040550700,1351147258,1737332390949492384,1737332267185665329,audio
387733739,2040550700,1351147258,1737332391973492384,1737332267210173127,audio
387733739,2040550700,1351147258,1737332392997492384,1737332267233253535,audio
387733739,2040550700,1351147258,1737332394021492384,1737332267256250748,audio
387733739,2040550700,1351147258,1737332395045492384,1737332267280076195,audio
387733739,2040550700,1351147258,1737332396069492384,1737332267303654970,audio
387733739,2040550700,1351147258,1737332397093492384,1737332267327371571,audio
387733739,2040550700,1351147258,1737332398117492384,1737332267350859074,audio
387733739,2040550700,1351147258,1737332399141492384,1737332267374515683,audio
387733739,2040550700,1351147258,1737332400165492384,1737332267397574392,audio
387733739,2040550700,1351147258,1737332252435992384,1737332267423366742,video
387733739,2040550700,1351147258,1737332401189492384,1737332267445477036,audio
387733739,2040550700,1351147258,1737332252436492384,1737332267456002192,video
387733739,2040550700,1351147258,1737332252453492384,1737332267459672633,video
387733739,2040550700,1351147258,1737332402213492384,1737332267466389894,audio
387733739,2040550700,1351147258,1737332403237492384,1737332267468675450,audio
387733739,2040550700,1351147258,1737332252453492384,1737332267490224220,video
387733739,2040550700,1351147258,1737332404261492384,1737332267491955771,audio
387733739,2040550700,1351147258,1737332252470492384,1737332267494523392,video
387733739,2040550700,1351147258,1737332405285492384,1737332267515992210,audio
387733739,2040550700,1351147258,1737332252471992384,1737332267523897130,video
387733739,2040550700,1351147258,1737332252487492384,1737332267527866866,video
387733739,2040550700,1351147258,1737332406309492384,1737332267539105450,audio
387733739,2040550700,1351147258,1737332252488992384,1737332267558359343,video
387733739,2040550700,1351147258,1737332252504492384,1737332267563199825,video
387733739,2040550700,1351147258,1737332407333492384,1737332267564661166,audio
387733739,2040550700,1351147258,1737332408357492384,1737332267586105928,audio
387733739,2040550700,1351147258,1737332252638492384,1737332267592420996,video
387733739,2040550700,1351147258,1737332252639992384,1737332267599303070,video
387733739,2040550700,1351147258,1737332409381492384,1737332267609624018,audio
387733739,2040550700,1351147258,1737332252655992384,1737332267627182121,video
387733739,2040550700,1351147258,1737332410405492384,1737332267632837527,audio
387733739,2040550700,1351147258,1737332252656992384,1737332267634703825,video
387733739,2040550700,1351147258,1737332411429492384,1737332267656224882,audio
387733739,2040550700,1351147258,1737332252672992384,1737332267660412995,video
387733739,2040550700,1351147258,1737332412453492384,1737332267679996836,audio
387733739,2040550700,1351147258,1737332413477492384,1737332267703654477,audio
387733739,2040550700,1351147258,1737332414501492384,1737332267724707035,audio
387733739,2040550700,1351147258,1737332415525492384,1737332267728059925,audio
387733739,2040550700,1351147258,1737332416549492384,1737332267750039841,audio
387733739,2040550700,1351147258,1737332417573492384,1737332267775729619,audio
387733739,2040550700,1351147258,1737332418597492384,1737332267796825519,audio
387733739,2040550700,1351147258,1737332419621492384,1737332267820830968,audio
387733739,2040550700,1351147258,1737332420645492384,1737332267843923672,audio
387733739,2040550700,1351147258,1737332421669492384,1737332267867716810,audio
387733739,2040550700,1351147258,1737332422693492384,1737332267890901794,audio
387733739,2040550700,1351147258,1737332423717492384,1737332267914757227,audio
387733739,2040550700,1351147258,1737332252673992384,1737332267939284023,video
387733739,2040550700,1351147258,1737332424741492384,1737332267966198303,audio
387733739,2040550700,1351147258,1737332252689992384,1737332267973233769,video
387733739,2040550700,1351147258,1737332252690992384,1737332267979317236,video
387733739,2040550700,1351147258,1737332425765492384,1737332267991223883,audio
387733739,2040550700,1351147258,1737332252706992384,1737332268006965941,video
387733739,2040550700,1351147258,1737332426789492384,1737332268012764670,audio
387733739,2040550700,1351147258,1737332252707992384,1737332268013950442,video
387733739,2040550700,1351147258,1737332427813492384,1737332268019877620,audio
387733739,2040550700,1351147258,1737332428837492384,1737332268036918970,audio
387733739,2040550700,1351147258,1737332252723992384,1737332268041458699,video
387733739,2040550700,1351147258,1737332252724992384,1737332268051822487,video
387733739,2040550700,1351147258,1737332429861492384,1737332268060143157,audio
387733739,2040550700,1351147258,1737332252740492384,1737332268075445056,video
387733739,2040550700,1351147258,1737332430885492384,1737332268083531577,audio
387733739,2040550700,1351147258,1737332252741992384,1737332268085972060,video
387733739,2040550700,1351147258,1737332431909492384,1737332268106775812,audio
387733739,2040550700,1351147258,1737332252757992384,1737332268109925973,video
387733739,2040550700,1351147258,1737332252895992384,1737332268120611314,video
387733739,2040550700,1351147258,1737332432933492384,1737332268130035878,audio
387733739,2040550700,1351147258,1737332252896992384,1737332268143913895,video
387733739,2040550700,1351147258,1737332433957492384,1737332268153354627,audio
387733739,2040550700,1351147258,1737332252912992384,1737332268154782737,video
387733739,2040550700,1351147258,1737332252914492384,1737332268178568972,video
387733739,2040550700,1351147258,1737332434981492384,1737332268180929074,audio
387733739,2040550700,1351147258,1737332436005492384,1737332268200523697,audio
387733739,2040550700,1351147258,1737332437029492384,1737332268224096848,audio
387733739,2040550700,1351147258,1737332438053492384,1737332268247351909,audio
387733739,2040550700,1351147258,1737332439077492384,1737332268270783275,audio
387733739,2040550700,1351147258,1737332440101492384,1737332268292158653,audio
387733739,2040550700,1351147258,1737332441125492384,1737332268295054818,audio
387733739,2040550700,1351147258,1737332442149492384,1737332268317813143,audio
387733739,2040550700,1351147258,1737332443173492384,1737332268342904635,audio
387733739,2040550700,1351147258,1737332444197492384,1737332268364773063,audio
387733739,2040550700,1351147258,1737332445221492384,1737332268388208851,audio
387733739,2040550700,1351147258,1737332446245492384,1737332268411310318,audio
387733739,2040550700,1351147258,1737332447269492384,1737332268434936929,audio
387733739,2040550700,1351147258,1737332252929992384,1737332268459414465,video
387733739,2040550700,1351147258,1737332448293492384,1737332268482509416,audio
387733739,2040550700,1351147258,1737332252931992384,1737332268492634158,video
387733739,2040550700,1351147258,1737332252947492384,1737332268495224745,video
387733739,2040550700,1351147258,1737332449317492384,1737332268505553426,audio
387733739,2040550700,1351147258,1737332252948992384,1737332268527049445,video
387733739,2040550700,1351147258,1737332252964492384,1737332268531237374,video
387733739,2040550700,1351147258,1737332450341492384,1737332268531448636,audio
387733739,2040550700,1351147258,1737332451365492384,1737332268553724066,audio
387733739,2040550700,1351147258,1737332252965992384,1737332268560573317,video
387733739,2040550700,1351147258,1737332252981992384,1737332268565664003,video
387733739,2040550700,1351147258,1737332452389492384,1737332268574070411,audio
387733739,2040550700,1351147258,1737332453413492384,1737332268575997599,audio
387733739,2040550700,1351147258,1737332252983492384,1737332268595020230,video
387733739,2040550700,1351147258,1737332454437492384,1737332268599775765,audio
387733739,2040550700,1351147258,1737332252998992384,1737332268600197201,video
387733739,2040550700,1351147258,1737332455461492384,1737332268623147793,audio
387733739,2040550700,1351147258,1737332253000492384,1737332268629107767,video
387733739,2040550700,1351147258,1737332253150492384,1737332268634480225,video
387733739,2040550700,1351147258,1737332456485492384,1737332268647284934,audio
387733739,2040550700,1351147258,1737332253151992384,1737332268663862757,video
387733739,2040550700,1351147258,1737332253167492384,1737332268669039898,video
387733739,2040550700,1351147258,1737332457509492384,1737332268671068728,audio
387733739,2040550700,1351147258,1737332458533492384,1737332268693985467,audio
387733739,2040550700,1351147258,1737332253168992384,1737332268697804901,video
387733739,2040550700,1351147258,1737332459557492384,1737332268718983187,audio
387733739,2040550700,1351147258,1737332460581492384,1737332268740788057,audio
387733739,2040550700,1351147258,1737332461605492384,1737332268764842796,audio
387733739,2040550700,1351147258,1737332462629492384,1737332268788391701,audio
387733739,2040550700,1351147258,1737332463653492384,1737332268811076462,audio
387733739,2040550700,1351147258,1737332464677492384,1737332268832344560,audio
387733739,2040550700,1351147258,1737332465701492384,1737332268835619694,audio
387733739,2040550700,1351147258,1737332466725492384,1737332268857612811,audio
387733739,2040550700,1351147258,1737332467749492384,1737332268881937829,audio
387733739,2040550700,1351147258,1737332468773492384,1737332268904831299,audio
387733739,2040550700,1351147258,1737332469797492384,1737332268928341540,audio
387733739,2040550700,1351147258,1737332470821492384,1737332268951849366,audio
387733739,2040550700,1351147258,1737332253184492384,1737332268977714516,video
387733739,2040550700,1351147258,1737332471845492384,1737332269008985668,audio
387733739,2040550700,1351147258,1737332253185992384,1737332269011135518,video
387733739,2040550700,1351147258,1737332253201492384,1737332269016911274,video
387733739,2040550700,1351147258,1737332472869492384,1737332269032714676,audio
387733739,2040550700,1351147258,1737332253202992384,1737332269045184581,video
387733739,2040550700,1351147258,1737332253218492384,1737332269052286838,video
387733739,2040550700,1351147258,1737332473893492384,1737332269057497913,audio
387733739,2040550700,1351147258,1737332474917492384,1737332269079823713,audio
387733739,2040550700,1351147258,1737332253219992384,1737332269080507673,video
387733739,2040550700,1351147258,1737332253235492384,1737332269086782591,video
387733739,2040550700,1351147258,1737332475941492384,1737332269105315747,audio
387733739,2040550700,1351147258,1737332253236492384,1737332269114288917,video
387733739,2040550700,1351147258,1737332253252492384,1737332269123292730,video
387733739,2040550700,1351147258,1737332476965492384,1737332269130959220,audio
387733739,2040550700,1351147258,1737332477989492384,1737332269147696631,audio
387733739,2040550700,1351147258,1737332253253992384,1737332269148939302,video
387733739,2040550700,1351147258,1737332479013492384,1737332269154280338,audio
387733739,2040550700,1351147258,1737332253409492384,1737332269156136390,video
387733739,2040550700,1351147258,1737332480037492384,1737332269173150521,audio
387733739,2040550700,1351147258,1737332253411492384,1737332269182985371,video
387733739,2040550700,1351147258,1737332253426492384,1737332269190361845,video
387733739,2040550700,1351147258,1737332481061492384,1737332269196419254,audio
387733739,2040550700,1351147258,1737332253428492384,1737332269217228762,video
387733739,2040550700,1351147258,1737332482085492384,1737332269220942382,audio
387733739,2040550700,1351147258,1737332483109492384,1737332269243922907,audio
387733739,2040550700,1351147258,1737332484133492384,1737332269268086515,audio
387733739,2040550700,1351147258,1737332485157492384,1737332269290921352,audio
387733739,2040550700,1351147258,1737332486181492384,1737332269313848324,audio
387733739,2040550700,1351147258,1737332487205492384,1737332269337603259,audio
387733739,2040550700,1351147258,1737332488229492384,1737332269361300622,audio
387733739,2040550700,1351147258,1737332489253492384,1737332269383951941,audio
387733739,2040550700,1351147258,1737332490277492384,1737332269405411153,audio
387733739,2040550700,1351147258,1737332491301492384,1737332269408420564,audio
387733739,2040550700,1351147258,1737332492325492384,1737332269431650930,audio
387733739,2040550700,1351147258,1737332493349492384,1737332269454609803,audio
387733739,2040550700,1351147258,1737332494373492384,1737332269478991318,audio
387733739,2040550700,1351147258,1737332253443992384,1737332269503621138,video
387733739,2040550700,1351147258,1737332495397492384,1737332269535715015,audio
387733739,2040550700,1351147258,1737332253445492384,1737332269536881667,video
387733739,2040550700,1351147258,1737332253460492384,1737332269540307599,video
387733739,2040550700,1351147258,1737332496421492384,1737332269558974806,audio
387733739,2040550700,1351147258,1737332253462992384,1737332269572968287,video
387733739,2040550700,1351147258,1737332253477992384,1737332269577284982,video
387733739,2040550700,1351147258,1737332497445492384,1737332269582539492,audio
387733739,2040550700,1351147258,1737332253480492384,1737332269605486911,video
387733739,2040550700,1351147258,1737332498469492384,1737332269606682142,audio
387733739,2040550700,1351147258,1737332253494992384,1737332269611504039,video
387733739,2040550700,1351147258,1737332499493492384,1737332269629589706,audio
387733739,2040550700,1351147258,1737332253498992384,1737332269640032742,video
387733739,2040550700,1351147258,1737332253511992384,1737332269646588439,video
387733739,2040550700,1351147258,1737332500517492384,1737332269653305426,audio
387733739,2040550700,1351147258,1737332253515992384,1737332269674210699,video
387733739,2040550700,1351147258,1737332501541492384,1737332269677404784,audio
387733739,2040550700,1351147258,1737332253667992384,1737332269680497987,video
387733739,2040550700,1351147258,1737332502565492384,1737332269697685706,audio
387733739,2040550700,1351147258,1737332503589492384,1737332269700165283,audio
387733739,2040550700,1351147258,1737332253670992384,1737332269708764756,video
387733739,2040550700,1351147258,1737332253684992384,1737332269715443271,video
387733739,2040550700,1351147258,1737332504613492384,1737332269722626440,audio
387733739,2040550700,1351147258,1737332253688492384,1737332269742258088,video
387733739,2040550700,1351147258,1737332505637492384,1737332269746158202,audio
387733739,2040550700,1351147258,1737332506661492384,1737332269769779972,audio
387733739,2040550700,1351147258,1737332507685492384,1737332269793617789,audio
387733739,2040550700,1351147258,1737332508709492384,1737332269817093288,audio
387733739,2040550700,1351147258,1737332509733492384,1737332269840548469,audio
387733739,2040550700,1351147258,1737332510757492384,1737332269864225394,audio
387733739,2040550700,1351147258,1737332511781492384,1737332269887093297,audio
387733739,2040550700,1351147258,1737332512805492384,1737332269910573704,audio
387733739,2040550700,1351147258,1737332513829492384,1737332269934222658,audio
387733739,2040550700,1351147258,1737332514853492384,1737332269955381640,audio
387733739,2040550700,1351147258,1737332515877492384,1737332269958383064,audio
387733739,2040550700,1351147258,1737332516901492384,1737332269981394146,audio
387733739,2040550700,1351147258,1737332253701992384,1737332270007705306,video
387733739,2040550700,1351147258,1737332517925492384,1737332270039700878,audio
387733739,2040550700,1351147258,1737332253707492384,1737332270041627851,video
387733739,2040550700,1351147258,1737332253719492384,1737332270050036953,video
387733739,2040550700,1351147258,1737332518949492384,1737332270063275980,audio
387733739,2040550700,1351147258,1737332253724492384,1737332270075775977,video
387733739,2040550700,1351147258,1737332253736492384,1737332270084254844,video
387733739,2040550700,1351147258,1737332519973492384,1737332270087255250,audio
387733739,2040550700,1351147258,1737332253741992384,1737332270110397959,video
387733739,2040550700,1351147258,1737332520997492384,1737332270111547923,audio
387733739,2040550700,1351147258,1737332253753492384,1737332270119238209,video
387733739,2040550700,1351147258,1737332522021492384,1737332270134037424,audio
387733739,2040550700,1351147258,1737332253758992384,1737332270144141380,video
387733739,2040550700,1351147258,1737332253770492384,1737332270153168018,video
387733739,2040550700,1351147258,1737332523045492384,1737332270157821236,audio
387733739,2040550700,1351147258,1737332253775992384,1737332270178365713,video
387733739,2040550700,1351147258,1737332524069492384,1737332270181060062,audio
387733739,2040550700,1351147258,1737332253927992384,1737332270187585171,video
387733739,2040550700,1351147258,1737332525093492384,1737332270204347695,audio
387733739,2040550700,1351147258,1737332253929492384,1737332270212530776,video
387733739,2040550700,1351147258,1737332253944992384,1737332270221935049,video
387733739,2040550700,1351147258,1737332526117492384,1737332270228158504,audio
387733739,2040550700,1351147258,1737332253946492384,1737332270246427874,video
387733739,2040550700,1351147258,1737332527141492384,1737332270251584393,audio
387733739,2040550700,1351147258,1737332528165492384,1737332270272861178,audio
387733739,2040550700,1351147258,1737332529189492384,1737332270275249330,audio
387733739,2040550700,1351147258,1737332530213492384,1737332270298709372,audio
387733739,2040550700,1351147258,1737332531237492384,1737332270321687236,audio
387733739,2040550700,1351147258,1737332532261492384,1737332270345366490,audio
387733739,2040550700,1351147258,1737332533285492384,1737332270369188873,audio
387733739,2040550700,1351147258,1737332534309492384,1737332270392567188,audio
387733739,2040550700,1351147258,1737332535333492384,1737332270415953659,audio
387733739,2040550700,1351147258,1737332536357492384,1737332270439537931,audio
387733739,2040550700,1351147258,1737332537381492384,1737332270463130042,audio
